Año,Trimestre,Provincia,Tecnología,value
2020,2,Santa Cruz,Fibra óptica,1027.0
2020,2,Santa Fe,Fibra óptica,46698.0
2020,2,Santiago Del Estero,Fibra óptica,355.0
2020,2,Tierra Del Fuego,Fibra óptica,0.0
2020,2,Tucumán,Fibra óptica,55120.0
2020,1,Buenos Aires,Fibra óptica,720688.0
2020,1,Capital Federal,Fibra óptica,38898.0
2020,1,Catamarca,Fibra óptica,12056.0
2020,1,Chaco,Fibra óptica,11958.0
2020,1,Chubut,Fibra óptica,1324.0
2020,1,Córdoba,Fibra óptica,68512.0
2020,1,Corrientes,Fibra óptica,2172.0
2020,1,Entre Ríos,Fibra óptica,13245.0
2020,1,Formosa,Fibra óptica,1800.0
2020,1,Jujuy,Fibra óptica,3078.0
2020,1,La Pampa,Fibra óptica,13821.0
2020,1,La Rioja,Fibra óptica,0.0
2020,1,Mendoza,Fibra óptica,28059.0
2020,1,Misiones,Fibra óptica,1220.0
2020,1,Neuquén,Fibra óptica,11031.0
2020,1,Río Negro,Fibra óptica,10381.0
2020,1,Salta,Fibra óptica,23025.0
2020,1,San Juan,Fibra óptica,5508.0
2020,1,San Luis,Fibra óptica,5.0
2020,1,Santa Cruz,Fibra óptica,1026.0
2020,1,Santa Fe,Fibra óptica,35123.0
2020,1,Santiago Del Estero,Fibra óptica,200.0
2020,1,Tierra Del Fuego,Fibra óptica,0.0
2020,1,Tucumán,Fibra óptica,44687.0
2019,4,Buenos Aires,Fibra óptica,669194.0
2019,4,Capital Federal,Fibra óptica,35534.0
2019,4,Catamarca,Fibra óptica,9506.0
2019,4,Chaco,Fibra óptica,8831.0
2019,4,Chubut,Fibra óptica,1324.0
2019,4,Córdoba,Fibra óptica,53335.0
2019,4,Corrientes,Fibra óptica,2002.0
2019,4,Entre Ríos,Fibra óptica,12875.0
2019,4,Formosa,Fibra óptica,1760.0
2019,4,Jujuy,Fibra óptica,873.0
2019,4,La Pampa,Fibra óptica,4942.0
2019,4,La Rioja,Fibra óptica,0.0
2019,4,Mendoza,Fibra óptica,24989.0
2019,4,Misiones,Fibra óptica,847.0
2019,4,Neuquén,Fibra óptica,10549.0
2019,4,Río Negro,Fibra óptica,9658.0
2019,4,Salta,Fibra óptica,21865.0
2019,4,San Juan,Fibra óptica,4931.0
2019,4,San Luis,Fibra óptica,6.0
2019,4,Santa Cruz,Fibra óptica,1036.0
2019,4,Santa Fe,Fibra óptica,27464.0
2019,4,Santiago Del Estero,Fibra óptica,200.0
2019,4,Tierra Del Fuego,Fibra óptica,0.0
2019,4,Tucumán,Fibra óptica,39574.0
2019,3,Buenos Aires,Fibra óptica,425386.0
2019,3,Capital Federal,Fibra óptica,24900.0
2019,3,Catamarca,Fibra óptica,13.0
2019,3,Chaco,Fibra óptica,8063.0
2019,3,Chubut,Fibra óptica,1917.0
2019,3,Córdoba,Fibra óptica,30064.0
2019,3,Corrientes,Fibra óptica,1888.0
2019,3,Entre Ríos,Fibra óptica,12888.0
2019,3,Formosa,Fibra óptica,1476.0
2019,3,Jujuy,Fibra óptica,274.0
2019,3,La Pampa,Fibra óptica,4994.0
2019,3,La Rioja,Fibra óptica,11.0
2019,3,Mendoza,Fibra óptica,6865.0
2019,3,Misiones,Fibra óptica,829.0
2019,3,Neuquén,Fibra óptica,5560.0
2019,3,Río Negro,Fibra óptica,9739.0
2019,3,Salta,Fibra óptica,733.0
2019,3,San Juan,Fibra óptica,1227.0
2019,3,San Luis,Fibra óptica,350.0
2019,3,Santa Cruz,Fibra óptica,969.0
2019,3,Santa Fe,Fibra óptica,18690.0
2019,3,Santiago Del Estero,Fibra óptica,219.0
2019,3,Tierra Del Fuego,Fibra óptica,651.0
2019,3,Tucumán,Fibra óptica,116.0
2019,2,Buenos Aires,Fibra óptica,382971.0
2019,2,Capital Federal,Fibra óptica,36082.0
2019,2,Catamarca,Fibra óptica,13.0
2019,2,Chaco,Fibra óptica,4203.0
2019,2,Chubut,Fibra óptica,1917.0
2019,2,Córdoba,Fibra óptica,23023.0
2019,2,Corrientes,Fibra óptica,1701.0
2019,2,Entre Ríos,Fibra óptica,12764.0
2019,2,Formosa,Fibra óptica,1382.0
2019,2,Jujuy,Fibra óptica,274.0
2019,2,La Pampa,Fibra óptica,4840.0
2019,2,La Rioja,Fibra óptica,11.0
2019,2,Mendoza,Fibra óptica,6865.0
2019,2,Misiones,Fibra óptica,543.0
2019,2,Neuquén,Fibra óptica,4983.0
2019,2,Río Negro,Fibra óptica,4037.0
2019,2,Salta,Fibra óptica,725.0
2019,2,San Juan,Fibra óptica,1174.0
2019,2,San Luis,Fibra óptica,347.0
2019,2,Santa Cruz,Fibra óptica,379.0
2019,2,Santa Fe,Fibra óptica,18236.0
2019,2,Santiago Del Estero,Fibra óptica,219.0
2019,2,Tierra Del Fuego,Fibra óptica,651.0
2019,2,Tucumán,Fibra óptica,116.0
2019,1,Buenos Aires,Fibra óptica,336362.0
2019,1,Capital Federal,Fibra óptica,32281.0
2019,1,Catamarca,Fibra óptica,16.0
2019,1,Chaco,Fibra óptica,1951.0
2019,1,Chubut,Fibra óptica,1923.0
2019,1,Córdoba,Fibra óptica,19902.0
2019,1,Corrientes,Fibra óptica,1615.0
2019,1,Entre Ríos,Fibra óptica,12723.0
2019,1,Formosa,Fibra óptica,940.0
2019,1,Jujuy,Fibra óptica,153.0
2019,1,La Pampa,Fibra óptica,2891.0
2019,1,La Rioja,Fibra óptica,12.0
2019,1,Mendoza,Fibra óptica,5662.0
2019,1,Misiones,Fibra óptica,465.0
2019,1,Neuquén,Fibra óptica,3114.0
2019,1,Río Negro,Fibra óptica,3994.0
2019,1,Salta,Fibra óptica,647.0
2019,1,San Juan,Fibra óptica,808.0
2019,1,San Luis,Fibra óptica,378.0
2019,1,Santa Cruz,Fibra óptica,382.0
2019,1,Santa Fe,Fibra óptica,15621.0
2019,1,Santiago Del Estero,Fibra óptica,23.0
2019,1,Tierra Del Fuego,Fibra óptica,1623.0
2019,1,Tucumán,Fibra óptica,118.0
2018,4,Buenos Aires,Fibra óptica,296102.0
2018,4,Capital Federal,Fibra óptica,33042.0
2018,4,Catamarca,Fibra óptica,16.0
2018,4,Chaco,Fibra óptica,1940.0
2018,4,Chubut,Fibra óptica,952.0
2018,4,Córdoba,Fibra óptica,17675.0
2018,4,Corrientes,Fibra óptica,796.0
2018,4,Entre Ríos,Fibra óptica,4853.0
2018,4,Formosa,Fibra óptica,887.0
2018,4,Jujuy,Fibra óptica,153.0
2018,4,La Pampa,Fibra óptica,2685.0
2018,4,La Rioja,Fibra óptica,12.0
2018,4,Mendoza,Fibra óptica,5665.0
2018,4,Misiones,Fibra óptica,465.0
2018,4,Neuquén,Fibra óptica,3115.0
2018,4,Río Negro,Fibra óptica,1299.0
2018,4,Salta,Fibra óptica,638.0
2018,4,San Juan,Fibra óptica,806.0
2018,4,San Luis,Fibra óptica,378.0
2018,4,Santa Cruz,Fibra óptica,382.0
2018,4,Santa Fe,Fibra óptica,14387.0
2018,4,Santiago Del Estero,Fibra óptica,23.0
2018,4,Tierra Del Fuego,Fibra óptica,1623.0
2018,4,Tucumán,Fibra óptica,119.0
2018,3,Buenos Aires,Fibra óptica,156382.0
2018,3,Capital Federal,Fibra óptica,35694.0
2018,3,Catamarca,Fibra óptica,15.0
2018,3,Chaco,Fibra óptica,1990.0
2018,3,Chubut,Fibra óptica,1239.0
2018,3,Córdoba,Fibra óptica,15785.0
2018,3,Corrientes,Fibra óptica,212.0
2018,3,Entre Ríos,Fibra óptica,2403.0
2018,3,Formosa,Fibra óptica,817.0
2018,3,Jujuy,Fibra óptica,32.0
2018,3,La Pampa,Fibra óptica,8437.0
2018,3,La Rioja,Fibra óptica,13.0
2018,3,Mendoza,Fibra óptica,5744.0
2018,3,Misiones,Fibra óptica,512.0
2018,3,Neuquén,Fibra óptica,998.0
2018,3,Río Negro,Fibra óptica,1252.0
2018,3,Salta,Fibra óptica,678.0
2018,3,San Juan,Fibra óptica,826.0
2018,3,San Luis,Fibra óptica,368.0
2018,3,Santa Cruz,Fibra óptica,585.0
2018,3,Santa Fe,Fibra óptica,11749.0
2018,3,Santiago Del Estero,Fibra óptica,23.0
2018,3,Tierra Del Fuego,Fibra óptica,1502.0
2018,3,Tucumán,Fibra óptica,110.0
2018,2,Buenos Aires,Fibra óptica,143626.0
2018,2,Capital Federal,Fibra óptica,35610.0
2018,2,Catamarca,Fibra óptica,15.0
2018,2,Chaco,Fibra óptica,562.0
2018,2,Chubut,Fibra óptica,1239.0
2018,2,Córdoba,Fibra óptica,13832.0
2018,2,Corrientes,Fibra óptica,201.0
2018,2,Entre Ríos,Fibra óptica,2405.0
2018,2,Formosa,Fibra óptica,18.0
2018,2,Jujuy,Fibra óptica,23.0
2018,2,La Pampa,Fibra óptica,8420.0
2018,2,La Rioja,Fibra óptica,13.0
2018,2,Mendoza,Fibra óptica,3084.0
2018,2,Misiones,Fibra óptica,512.0
2018,2,Neuquén,Fibra óptica,998.0
2018,2,Río Negro,Fibra óptica,1252.0
2018,2,Salta,Fibra óptica,678.0
2018,2,San Juan,Fibra óptica,826.0
2018,2,San Luis,Fibra óptica,368.0
2018,2,Santa Cruz,Fibra óptica,585.0
2018,2,Santa Fe,Fibra óptica,11354.0
2018,2,Santiago Del Estero,Fibra óptica,23.0
2018,2,Tierra Del Fuego,Fibra óptica,531.0
2018,2,Tucumán,Fibra óptica,110.0
2018,1,Buenos Aires,Fibra óptica,133928.0
2018,1,Capital Federal,Fibra óptica,35535.0
2018,1,Catamarca,Fibra óptica,15.0
2018,1,Chaco,Fibra óptica,383.0
2018,1,Chubut,Fibra óptica,1194.0
2018,1,Córdoba,Fibra óptica,13178.0
2018,1,Corrientes,Fibra óptica,888.0
2018,1,Entre Ríos,Fibra óptica,3789.0
2018,1,Formosa,Fibra óptica,17.0
2018,1,Jujuy,Fibra óptica,23.0
2018,1,La Pampa,Fibra óptica,8386.0
2018,1,La Rioja,Fibra óptica,13.0
2018,1,Mendoza,Fibra óptica,3086.0
2018,1,Misiones,Fibra óptica,328.0
2018,1,Neuquén,Fibra óptica,1000.0
2018,1,Río Negro,Fibra óptica,1251.0
2018,1,Salta,Fibra óptica,118.0
2018,1,San Juan,Fibra óptica,826.0
2018,1,San Luis,Fibra óptica,368.0
2018,1,Santa Cruz,Fibra óptica,1799.0
2018,1,Santa Fe,Fibra óptica,10674.0
2018,1,Santiago Del Estero,Fibra óptica,23.0
2018,1,Tierra Del Fuego,Fibra óptica,531.0
2018,1,Tucumán,Fibra óptica,107.0
2017,4,Buenos Aires,Fibra óptica,131181.0
2017,4,Capital Federal,Fibra óptica,36277.0
2017,4,Catamarca,Fibra óptica,11.0
2017,4,Chaco,Fibra óptica,389.0
2017,4,Chubut,Fibra óptica,1187.0
2017,4,Córdoba,Fibra óptica,12778.0
2017,4,Corrientes,Fibra óptica,894.0
2017,4,Entre Ríos,Fibra óptica,1894.0
2017,4,Formosa,Fibra óptica,19.0
2017,4,Jujuy,Fibra óptica,20.0
2017,4,La Pampa,Fibra óptica,8272.0
2017,4,La Rioja,Fibra óptica,14.0
2017,4,Mendoza,Fibra óptica,3015.0
2017,4,Misiones,Fibra óptica,95.0
2017,4,Neuquén,Fibra óptica,1017.0
2017,4,Río Negro,Fibra óptica,1250.0
2017,4,Salta,Fibra óptica,127.0
2017,4,San Juan,Fibra óptica,812.0
2017,4,San Luis,Fibra óptica,335.0
2017,4,Santa Cruz,Fibra óptica,582.0
2017,4,Santa Fe,Fibra óptica,10602.0
2017,4,Santiago Del Estero,Fibra óptica,19.0
2017,4,Tierra Del Fuego,Fibra óptica,530.0
2017,4,Tucumán,Fibra óptica,105.0
2017,3,Buenos Aires,Fibra óptica,124920.0
2017,3,Capital Federal,Fibra óptica,33481.0
2017,3,Catamarca,Fibra óptica,12.0
2017,3,Chaco,Fibra óptica,456.0
2017,3,Chubut,Fibra óptica,1217.0
2017,3,Córdoba,Fibra óptica,10579.0
2017,3,Corrientes,Fibra óptica,947.0
2017,3,Entre Ríos,Fibra óptica,1786.0
2017,3,Formosa,Fibra óptica,428.0
2017,3,Jujuy,Fibra óptica,20.0
2017,3,La Pampa,Fibra óptica,5153.0
2017,3,La Rioja,Fibra óptica,14.0
2017,3,Mendoza,Fibra óptica,2772.0
2017,3,Misiones,Fibra óptica,110.0
2017,3,Neuquén,Fibra óptica,1044.0
2017,3,Río Negro,Fibra óptica,1106.0
2017,3,Salta,Fibra óptica,127.0
2017,3,San Juan,Fibra óptica,816.0
2017,3,San Luis,Fibra óptica,347.0
2017,3,Santa Cruz,Fibra óptica,1544.0
2017,3,Santa Fe,Fibra óptica,6338.0
2017,3,Santiago Del Estero,Fibra óptica,19.0
2017,3,Tierra Del Fuego,Fibra óptica,622.0
2017,3,Tucumán,Fibra óptica,106.0
2017,2,Buenos Aires,Fibra óptica,119132.0
2017,2,Capital Federal,Fibra óptica,38628.0
2017,2,Catamarca,Fibra óptica,14.0
2017,2,Chaco,Fibra óptica,458.0
2017,2,Chubut,Fibra óptica,916.0
2017,2,Córdoba,Fibra óptica,4451.0
2017,2,Corrientes,Fibra óptica,258.0
2017,2,Entre Ríos,Fibra óptica,254.0
2017,2,Formosa,Fibra óptica,17.0
2017,2,Jujuy,Fibra óptica,22.0
2017,2,La Pampa,Fibra óptica,5194.0
2017,2,La Rioja,Fibra óptica,15.0
2017,2,Mendoza,Fibra óptica,2581.0
2017,2,Misiones,Fibra óptica,103.0
2017,2,Neuquén,Fibra óptica,1133.0
2017,2,Río Negro,Fibra óptica,961.0
2017,2,Salta,Fibra óptica,115.0
2017,2,San Juan,Fibra óptica,772.0
2017,2,San Luis,Fibra óptica,354.0
2017,2,Santa Cruz,Fibra óptica,1365.0
2017,2,Santa Fe,Fibra óptica,3234.0
2017,2,Santiago Del Estero,Fibra óptica,19.0
2017,2,Tierra Del Fuego,Fibra óptica,665.0
2017,2,Tucumán,Fibra óptica,116.0
2017,1,Buenos Aires,Fibra óptica,118839.0
2017,1,Capital Federal,Fibra óptica,38259.0
2017,1,Catamarca,Fibra óptica,14.0
2017,1,Chaco,Fibra óptica,252.0
2017,1,Chubut,Fibra óptica,916.0
2017,1,Córdoba,Fibra óptica,4871.0
2017,1,Corrientes,Fibra óptica,236.0
2017,1,Entre Ríos,Fibra óptica,230.0
2017,1,Formosa,Fibra óptica,16.0
2017,1,Jujuy,Fibra óptica,22.0
2017,1,La Pampa,Fibra óptica,5194.0
2017,1,La Rioja,Fibra óptica,15.0
2017,1,Mendoza,Fibra óptica,2581.0
2017,1,Misiones,Fibra óptica,101.0
2017,1,Neuquén,Fibra óptica,1124.0
2017,1,Río Negro,Fibra óptica,954.0
2017,1,Salta,Fibra óptica,114.0
2017,1,San Juan,Fibra óptica,772.0
2017,1,San Luis,Fibra óptica,354.0
2017,1,Santa Cruz,Fibra óptica,1272.0
2017,1,Santa Fe,Fibra óptica,3210.0
2017,1,Santiago Del Estero,Fibra óptica,19.0
2017,1,Tierra Del Fuego,Fibra óptica,665.0
2017,1,Tucumán,Fibra óptica,116.0
2016,4,Buenos Aires,Fibra óptica,118747.0
2016,4,Capital Federal,Fibra óptica,38161.0
2016,4,Catamarca,Fibra óptica,14.0
2016,4,Chaco,Fibra óptica,248.0
2016,4,Chubut,Fibra óptica,916.0
2016,4,Córdoba,Fibra óptica,3368.0
2016,4,Corrientes,Fibra óptica,233.0
2016,4,Entre Ríos,Fibra óptica,226.0
2016,4,Formosa,Fibra óptica,16.0
2016,4,Jujuy,Fibra óptica,22.0
2016,4,La Pampa,Fibra óptica,5054.0
2016,4,La Rioja,Fibra óptica,16.0
2016,4,Mendoza,Fibra óptica,2579.0
2016,4,Misiones,Fibra óptica,100.0
2016,4,Neuquén,Fibra óptica,1124.0
2016,4,Río Negro,Fibra óptica,954.0
2016,4,Salta,Fibra óptica,110.0
2016,4,San Juan,Fibra óptica,772.0
2016,4,San Luis,Fibra óptica,354.0
2016,4,Santa Cruz,Fibra óptica,1055.0
2016,4,Santa Fe,Fibra óptica,3201.0
2016,4,Santiago Del Estero,Fibra óptica,19.0
2016,4,Tierra Del Fuego,Fibra óptica,665.0
2016,4,Tucumán,Fibra óptica,116.0
2016,3,Buenos Aires,Fibra óptica,113463.0
2016,3,Capital Federal,Fibra óptica,36796.0
2016,3,Catamarca,Fibra óptica,14.0
2016,3,Chaco,Fibra óptica,232.0
2016,3,Chubut,Fibra óptica,916.0
2016,3,Córdoba,Fibra óptica,2540.0
2016,3,Corrientes,Fibra óptica,217.0
2016,3,Entre Ríos,Fibra óptica,206.0
2016,3,Formosa,Fibra óptica,9.0
2016,3,Jujuy,Fibra óptica,22.0
2016,3,La Pampa,Fibra óptica,4910.0
2016,3,La Rioja,Fibra óptica,15.0
2016,3,Mendoza,Fibra óptica,2576.0
2016,3,Misiones,Fibra óptica,79.0
2016,3,Neuquén,Fibra óptica,1093.0
2016,3,Río Negro,Fibra óptica,942.0
2016,3,Salta,Fibra óptica,90.0
2016,3,San Juan,Fibra óptica,770.0
2016,3,San Luis,Fibra óptica,354.0
2016,3,Santa Cruz,Fibra óptica,817.0
2016,3,Santa Fe,Fibra óptica,3037.0
2016,3,Santiago Del Estero,Fibra óptica,19.0
2016,3,Tierra Del Fuego,Fibra óptica,665.0
2016,3,Tucumán,Fibra óptica,116.0
2016,2,Buenos Aires,Fibra óptica,113070.0
2016,2,Capital Federal,Fibra óptica,36669.0
2016,2,Catamarca,Fibra óptica,14.0
2016,2,Chaco,Fibra óptica,221.0
2016,2,Chubut,Fibra óptica,916.0
2016,2,Córdoba,Fibra óptica,1709.0
2016,2,Corrientes,Fibra óptica,203.0
2016,2,Entre Ríos,Fibra óptica,169.0
2016,2,Formosa,Fibra óptica,6.0
2016,2,Jujuy,Fibra óptica,22.0
2016,2,La Pampa,Fibra óptica,4708.0
2016,2,La Rioja,Fibra óptica,15.0
2016,2,Mendoza,Fibra óptica,2576.0
2016,2,Misiones,Fibra óptica,77.0
2016,2,Neuquén,Fibra óptica,1088.0
2016,2,Río Negro,Fibra óptica,939.0
2016,2,Salta,Fibra óptica,85.0
2016,2,San Juan,Fibra óptica,770.0
2016,2,San Luis,Fibra óptica,354.0
2016,2,Santa Cruz,Fibra óptica,396.0
2016,2,Santa Fe,Fibra óptica,2981.0
2016,2,Santiago Del Estero,Fibra óptica,19.0
2016,2,Tierra Del Fuego,Fibra óptica,665.0
2016,2,Tucumán,Fibra óptica,116.0
2016,1,Buenos Aires,Fibra óptica,111231.0
2016,1,Capital Federal,Fibra óptica,36332.0
2016,1,Catamarca,Fibra óptica,15.0
2016,1,Chaco,Fibra óptica,211.0
2016,1,Chubut,Fibra óptica,916.0
2016,1,Córdoba,Fibra óptica,674.0
2016,1,Corrientes,Fibra óptica,192.0
2016,1,Entre Ríos,Fibra óptica,146.0
2016,1,Formosa,Fibra óptica,5.0
2016,1,Jujuy,Fibra óptica,22.0
2016,1,La Pampa,Fibra óptica,4536.0
2016,1,La Rioja,Fibra óptica,16.0
2016,1,Mendoza,Fibra óptica,2576.0
2016,1,Misiones,Fibra óptica,70.0
2016,1,Neuquén,Fibra óptica,1085.0
2016,1,Río Negro,Fibra óptica,937.0
2016,1,Salta,Fibra óptica,73.0
2016,1,San Juan,Fibra óptica,770.0
2016,1,San Luis,Fibra óptica,354.0
2016,1,Santa Cruz,Fibra óptica,396.0
2016,1,Santa Fe,Fibra óptica,3014.0
2016,1,Santiago Del Estero,Fibra óptica,19.0
2016,1,Tierra Del Fuego,Fibra óptica,665.0
2016,1,Tucumán,Fibra óptica,116.0
2015,4,Buenos Aires,Fibra óptica,103269.0
2015,4,Capital Federal,Fibra óptica,19818.0
2015,4,Catamarca,Fibra óptica,15.0
2015,4,Chaco,Fibra óptica,186.0
2015,4,Chubut,Fibra óptica,916.0
2015,4,Córdoba,Fibra óptica,480.0
2015,4,Corrientes,Fibra óptica,177.0
2015,4,Entre Ríos,Fibra óptica,122.0
2015,4,Formosa,Fibra óptica,4.0
2015,4,Jujuy,Fibra óptica,22.0
2015,4,La Pampa,Fibra óptica,4327.0
2015,4,La Rioja,Fibra óptica,16.0
2015,4,Mendoza,Fibra óptica,2572.0
2015,4,Misiones,Fibra óptica,48.0
2015,4,Neuquén,Fibra óptica,1048.0
2015,4,Río Negro,Fibra óptica,915.0
2015,4,Salta,Fibra óptica,47.0
2015,4,San Juan,Fibra óptica,770.0
2015,4,San Luis,Fibra óptica,354.0
2015,4,Santa Cruz,Fibra óptica,396.0
2015,4,Santa Fe,Fibra óptica,2885.0
2015,4,Santiago Del Estero,Fibra óptica,19.0
2015,4,Tierra Del Fuego,Fibra óptica,665.0
2015,4,Tucumán,Fibra óptica,116.0
2015,3,Buenos Aires,Fibra óptica,113590.0
2015,3,Capital Federal,Fibra óptica,30974.0
2015,3,Catamarca,Fibra óptica,15.0
2015,3,Chaco,Fibra óptica,186.0
2015,3,Chubut,Fibra óptica,916.0
2015,3,Córdoba,Fibra óptica,1450.0
2015,3,Corrientes,Fibra óptica,176.0
2015,3,Entre Ríos,Fibra óptica,122.0
2015,3,Formosa,Fibra óptica,2.0
2015,3,Jujuy,Fibra óptica,22.0
2015,3,La Pampa,Fibra óptica,4078.0
2015,3,La Rioja,Fibra óptica,16.0
2015,3,Mendoza,Fibra óptica,2572.0
2015,3,Misiones,Fibra óptica,46.0
2015,3,Neuquén,Fibra óptica,1045.0
2015,3,Río Negro,Fibra óptica,917.0
2015,3,Salta,Fibra óptica,47.0
2015,3,San Juan,Fibra óptica,770.0
2015,3,San Luis,Fibra óptica,354.0
2015,3,Santa Cruz,Fibra óptica,396.0
2015,3,Santa Fe,Fibra óptica,4169.0
2015,3,Santiago Del Estero,Fibra óptica,19.0
2015,3,Tierra Del Fuego,Fibra óptica,665.0
2015,3,Tucumán,Fibra óptica,116.0
2015,2,Buenos Aires,Fibra óptica,115660.0
2015,2,Capital Federal,Fibra óptica,19786.0
2015,2,Catamarca,Fibra óptica,15.0
2015,2,Chaco,Fibra óptica,179.0
2015,2,Chubut,Fibra óptica,916.0
2015,2,Córdoba,Fibra óptica,435.0
2015,2,Corrientes,Fibra óptica,157.0
2015,2,Entre Ríos,Fibra óptica,119.0
2015,2,Formosa,Fibra óptica,2.0
2015,2,Jujuy,Fibra óptica,22.0
2015,2,La Pampa,Fibra óptica,3719.0
2015,2,La Rioja,Fibra óptica,16.0
2015,2,Mendoza,Fibra óptica,2572.0
2015,2,Misiones,Fibra óptica,37.0
2015,2,Neuquén,Fibra óptica,1044.0
2015,2,Río Negro,Fibra óptica,916.0
2015,2,Salta,Fibra óptica,47.0
2015,2,San Juan,Fibra óptica,770.0
2015,2,San Luis,Fibra óptica,354.0
2015,2,Santa Cruz,Fibra óptica,396.0
2015,2,Santa Fe,Fibra óptica,2877.0
2015,2,Santiago Del Estero,Fibra óptica,19.0
2015,2,Tierra Del Fuego,Fibra óptica,665.0
2015,2,Tucumán,Fibra óptica,116.0
2015,1,Buenos Aires,Fibra óptica,134177.0
2015,1,Capital Federal,Fibra óptica,19334.0
2015,1,Catamarca,Fibra óptica,16.0
2015,1,Chaco,Fibra óptica,164.0
2015,1,Chubut,Fibra óptica,906.0
2015,1,Córdoba,Fibra óptica,415.0
2015,1,Corrientes,Fibra óptica,129.0
2015,1,Entre Ríos,Fibra óptica,108.0
2015,1,Formosa,Fibra óptica,1.0
2015,1,Jujuy,Fibra óptica,22.0
2015,1,La Pampa,Fibra óptica,3215.0
2015,1,La Rioja,Fibra óptica,16.0
2015,1,Mendoza,Fibra óptica,2542.0
2015,1,Misiones,Fibra óptica,30.0
2015,1,Neuquén,Fibra óptica,1024.0
2015,1,Río Negro,Fibra óptica,907.0
2015,1,Salta,Fibra óptica,47.0
2015,1,San Juan,Fibra óptica,755.0
2015,1,San Luis,Fibra óptica,351.0
2015,1,Santa Cruz,Fibra óptica,392.0
2015,1,Santa Fe,Fibra óptica,2845.0
2015,1,Santiago Del Estero,Fibra óptica,19.0
2015,1,Tierra Del Fuego,Fibra óptica,657.0
2015,1,Tucumán,Fibra óptica,116.0
2014,4,Buenos Aires,Fibra óptica,120528.0
2014,4,Capital Federal,Fibra óptica,17155.0
2014,4,Catamarca,Fibra óptica,16.0
2014,4,Chaco,Fibra óptica,31.0
2014,4,Chubut,Fibra óptica,891.0
2014,4,Córdoba,Fibra óptica,419.0
2014,4,Corrientes,Fibra óptica,40.0
2014,4,Entre Ríos,Fibra óptica,57.0
2014,4,Formosa,Fibra óptica,1.0
2014,4,Jujuy,Fibra óptica,22.0
2014,4,La Pampa,Fibra óptica,514.0
2014,4,La Rioja,Fibra óptica,17.0
2014,4,Mendoza,Fibra óptica,2534.0
2014,4,Misiones,Fibra óptica,16.0
2014,4,Neuquén,Fibra óptica,1014.0
2014,4,Río Negro,Fibra óptica,901.0
2014,4,Salta,Fibra óptica,48.0
2014,4,San Juan,Fibra óptica,740.0
2014,4,San Luis,Fibra óptica,355.0
2014,4,Santa Cruz,Fibra óptica,388.0
2014,4,Santa Fe,Fibra óptica,3205.0
2014,4,Santiago Del Estero,Fibra óptica,19.0
2014,4,Tierra Del Fuego,Fibra óptica,655.0
2014,4,Tucumán,Fibra óptica,116.0
2014,3,Buenos Aires,Fibra óptica,124474.0
2014,3,Capital Federal,Fibra óptica,17886.0
2014,3,Catamarca,Fibra óptica,15.0
2014,3,Chaco,Fibra óptica,29.0
2014,3,Chubut,Fibra óptica,882.0
2014,3,Córdoba,Fibra óptica,444.0
2014,3,Corrientes,Fibra óptica,31.0
2014,3,Entre Ríos,Fibra óptica,48.0
2014,3,Formosa,Fibra óptica,0.0
2014,3,Jujuy,Fibra óptica,22.0
2014,3,La Pampa,Fibra óptica,538.0
2014,3,La Rioja,Fibra óptica,14.0
2014,3,Mendoza,Fibra óptica,2512.0
2014,3,Misiones,Fibra óptica,4.0
2014,3,Neuquén,Fibra óptica,1000.0
2014,3,Río Negro,Fibra óptica,888.0
2014,3,Salta,Fibra óptica,43.0
2014,3,San Juan,Fibra óptica,731.0
2014,3,San Luis,Fibra óptica,355.0
2014,3,Santa Cruz,Fibra óptica,385.0
2014,3,Santa Fe,Fibra óptica,4407.0
2014,3,Santiago Del Estero,Fibra óptica,19.0
2014,3,Tierra Del Fuego,Fibra óptica,650.0
2014,3,Tucumán,Fibra óptica,117.0
2014,2,Buenos Aires,Fibra óptica,120008.0
2014,2,Capital Federal,Fibra óptica,17729.0
2014,2,Catamarca,Fibra óptica,17.0
2014,2,Chaco,Fibra óptica,30.0
2014,2,Chubut,Fibra óptica,866.0
2014,2,Córdoba,Fibra óptica,351.0
2014,2,Corrientes,Fibra óptica,31.0
2014,2,Entre Ríos,Fibra óptica,49.0
2014,2,Formosa,Fibra óptica,0.0
2014,2,Jujuy,Fibra óptica,23.0
2014,2,La Pampa,Fibra óptica,513.0
2014,2,La Rioja,Fibra óptica,14.0
2014,2,Mendoza,Fibra óptica,2480.0
2014,2,Misiones,Fibra óptica,4.0
2014,2,Neuquén,Fibra óptica,997.0
2014,2,Río Negro,Fibra óptica,876.0
2014,2,Salta,Fibra óptica,45.0
2014,2,San Juan,Fibra óptica,722.0
2014,2,San Luis,Fibra óptica,354.0
2014,2,Santa Cruz,Fibra óptica,381.0
2014,2,Santa Fe,Fibra óptica,3085.0
2014,2,Santiago Del Estero,Fibra óptica,19.0
2014,2,Tierra Del Fuego,Fibra óptica,648.0
2014,2,Tucumán,Fibra óptica,121.0
2014,1,Buenos Aires,Fibra óptica,120960.0
2014,1,Capital Federal,Fibra óptica,17767.0
2014,1,Catamarca,Fibra óptica,17.0
2014,1,Chaco,Fibra óptica,30.0
2014,1,Chubut,Fibra óptica,866.0
2014,1,Córdoba,Fibra óptica,347.0
